date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:55:46	202/202	---M--	200	added ('OK')	text/plain	etag:%22597ac91a-ca%22	https://www.qiniu.com/robots.txt		(from )
08:55:46	50268/-1	---M--	200	added ('OK')	text/html	etag:W/%227a8499cc4d25b611669366b962d6f0a0%22	https://www.qiniu.com/	D:/test--vm/web/www.qiniu.com/index.html	(from )
08:55:46	5430/5430	---M--	200	added ('OK')	image/x-icon	etag:%225ac49894-1536%22	https://www.qiniu.com/favicon.ico	D:/test--vm/web/www.qiniu.com/favicon.ico	(from https://www.qiniu.com/)
08:55:47	297145/297145	---MCZ	200	added ('OK')	text/css	etag:W/%225ac49894-488b9%22	https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css	D:/test--vm/web/www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css	(from https://www.qiniu.com/)
08:55:47	323917/323917	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ac1fc9b-4f14d%22	https://www.qiniu.com/assets/application-1ab7b85b46891af599dd44724b8cdb75c42ab30eba07299a9d2623d7612fd4d7.js	D:/test--vm/web/www.qiniu.com/assets/application-1ab7b85b46891af599dd44724b8cdb75c42ab30eba07299a9d2623d7612fd4d7.js	(from https://www.qiniu.com/)
08:55:47	3625/3625	---M--	200	added ('OK')	image/png	etag:%22597b197a-e29%22	https://www.qiniu.com/assets/logo-white-18da5fcb02f4aa87dacbf4451a7356b6179baebc96ae77cf24f607c98d12d100.png	D:/test--vm/web/www.qiniu.com/assets/logo-white-18da5fcb02f4aa87dacbf4451a7356b6179baebc96ae77cf24f607c98d12d100.png	(from https://www.qiniu.com/)
08:55:48	52477/52477	---MCZ	200	added ('OK')	text/html	etag:W/%227ca308bc1c58e530137c39800b2a78a1%22	https://www.qiniu.com/products/kodo	D:/test--vm/web/www.qiniu.com/products/kodo.html	(from https://www.qiniu.com/)
08:55:48	48084/48084	---MCZ	200	added ('OK')	text/html	etag:W/%22a360356cd5cfe440147450bcb1c45ab0%22	https://www.qiniu.com/products/fusion	D:/test--vm/web/www.qiniu.com/products/fusion.html	(from https://www.qiniu.com/)
08:55:48	46789/46789	---MCZ	200	added ('OK')	text/html	etag:W/%22d30ae162d771530c9191ef8a6bbac8bd%22	https://www.qiniu.com/products/kirk	D:/test--vm/web/www.qiniu.com/products/kirk.html	(from https://www.qiniu.com/)
08:55:48	38103/38103	---MCZ	200	added ('OK')	text/html	etag:W/%226594dbcd746cd21e10799f1129bb8f14%22	https://www.qiniu.com/products/atlab	D:/test--vm/web/www.qiniu.com/products/atlab.html	(from https://www.qiniu.com/)
08:55:49	44516/44516	---MCZ	200	added ('OK')	text/html	etag:W/%22c2c093f9e6992e030b6f624b8523dfb1%22	https://www.qiniu.com/products/pandora	D:/test--vm/web/www.qiniu.com/products/pandora.html	(from https://www.qiniu.com/)
08:55:49	51607/51607	---MCZ	200	added ('OK')	text/html	etag:W/%22a3979f3836af6fe0b30070df29005ecd%22	https://www.qiniu.com/products/dora	D:/test--vm/web/www.qiniu.com/products/dora.html	(from https://www.qiniu.com/)
08:55:49	49522/49522	---MCZ	200	added ('OK')	text/html	etag:W/%2210b26018a4f7a65b621dd7a44f222a03%22	https://www.qiniu.com/products/pili	D:/test--vm/web/www.qiniu.com/products/pili.html	(from https://www.qiniu.com/)
08:55:50	74615/74615	---MCZ	200	added ('OK')	text/html	etag:W/%224841bbfd98c268594dcbd24a79379f62%22	https://www.qiniu.com/products/plsv	D:/test--vm/web/www.qiniu.com/products/plsv.html	(from https://www.qiniu.com/)
08:55:50	42353/42353	---MCZ	200	added ('OK')	text/html	etag:W/%22337d894110f65c8cdedb5ed2b6227c7c%22	https://www.qiniu.com/products/player	D:/test--vm/web/www.qiniu.com/products/player.html	(from https://www.qiniu.com/)
08:55:50	72621/72621	---MCZ	200	added ('OK')	text/html	etag:W/%222d698a1a57c03756c97f1b64cdcde679%22	https://www.qiniu.com/products/newmedia	D:/test--vm/web/www.qiniu.com/products/newmedia.html	(from https://www.qiniu.com/)
08:55:51	55874/55874	---MCZ	200	added ('OK')	text/html	etag:W/%2254197a5bab8067918ee3749a5c9e6b2f%22	https://www.qiniu.com/solutions	D:/test--vm/web/www.qiniu.com/solutions.html	(from https://www.qiniu.com/)
08:55:51	38275/38275	---MCZ	200	added ('OK')	text/html	etag:W/%227c984f13535bbd9b49a5f71dfc0f115c%22	https://www.qiniu.com/products/pili/livequiz	D:/test--vm/web/www.qiniu.com/products/pili/livequiz.html	(from https://www.qiniu.com/)
08:55:51	70028/70028	---MCZ	200	added ('OK')	text/html	etag:W/%22c574f26d45002ebf79b7999a185b0c11%22	https://www.qiniu.com/prices	D:/test--vm/web/www.qiniu.com/prices.html	(from https://www.qiniu.com/)
08:55:52	45207/45207	---MCZ	200	added ('OK')	text/html	etag:W/%223abbf13f53b903fa325f3b4ec29e9ed3%22	https://www.qiniu.com/niudays	D:/test--vm/web/www.qiniu.com/niudays.html	(from https://www.qiniu.com/)
08:55:52	63565/63565	---MCZ	200	added ('OK')	text/html	etag:W/%229147bbb99338f1e2c374c36d3f923c0d%22	https://www.qiniu.com/events/arch	D:/test--vm/web/www.qiniu.com/events/arch.html	(from https://www.qiniu.com/)
08:55:52	54113/54113	---MCZ	200	added ('OK')	text/html	etag:W/%221f305c00786786fc7039120a17e5d619%22	https://www.qiniu.com/events/ecugcon	D:/test--vm/web/www.qiniu.com/events/ecugcon.html	(from https://www.qiniu.com/)
08:55:53	43256/43256	---MCZ	200	added ('OK')	text/html	etag:W/%22b860d51c0852e7891bd52d86a7f8cd8d%22	https://www.qiniu.com/goglobal	D:/test--vm/web/www.qiniu.com/goglobal.html	(from https://www.qiniu.com/)
08:55:53	45396/45396	---MCZ	200	added ('OK')	text/html	etag:W/%22d190f78bde7cf4be3de38f88a399078e%22	https://www.qiniu.com/alaccelerator	D:/test--vm/web/www.qiniu.com/alaccelerator.html	(from https://www.qiniu.com/)
08:55:53	36187/36187	---MCZ	200	added ('OK')	text/html	etag:W/%22182cbf2b1ad9b5cfc5e696a3d4bd44bd%22	https://www.qiniu.com/partner	D:/test--vm/web/www.qiniu.com/partner.html	(from https://www.qiniu.com/)
08:55:53	47034/47034	---MCZ	200	added ('OK')	text/html	etag:W/%2200ea1fd9053fb7e0518cd7283ccee4b2%22	https://www.qiniu.com/company	D:/test--vm/web/www.qiniu.com/company.html	(from https://www.qiniu.com/)
08:55:54	43954/43954	---MCZ	200	added ('OK')	text/html	etag:W/%229ae96b07bdce52cd95370cc714b75560%22	https://www.qiniu.com/en	D:/test--vm/web/www.qiniu.com/en.html	(from https://www.qiniu.com/)
08:55:54	140934/140934	---M--	200	added ('OK')	image/png	etag:%225abb5412-22686%22	https://www.qiniu.com/assets/niuday/banner-wenzi-5d738dbff0a9b483c37ba5b0f1df3d9ef135816b3c7eb862c73d4ee6e13f71b3.png	D:/test--vm/web/www.qiniu.com/assets/niuday/banner-wenzi-5d738dbff0a9b483c37ba5b0f1df3d9ef135816b3c7eb862c73d4ee6e13f71b3.png	(from https://www.qiniu.com/)
08:55:54	43246/43246	---MCZ	200	added ('OK')	text/html	etag:W/%2240afd672ae1b802b7b075ba552054997%22	https://www.qiniu.com/niudays/hangzhou	D:/test--vm/web/www.qiniu.com/niudays/hangzhou.html	(from https://www.qiniu.com/)
08:55:54	57781/57781	---M--	200	added ('OK')	image/png	etag:%225ab4d09a-e1b5%22	https://www.qiniu.com/assets/icon-sourth-asia-e87f5bd9f7f35eea2ddf66da9e00816071eff17196a2921330dd10ac28eba78e.png	D:/test--vm/web/www.qiniu.com/assets/icon-sourth-asia-e87f5bd9f7f35eea2ddf66da9e00816071eff17196a2921330dd10ac28eba78e.png	(from https://www.qiniu.com/)
08:55:55	53776/53776	---MCZ	200	added ('OK')	text/html	etag:W/%22f683f0c1afe881bd5aeb70c56e07a44e%22	https://www.qiniu.com/cdnprice2018	D:/test--vm/web/www.qiniu.com/cdnprice2018.html	(from https://www.qiniu.com/)
08:55:55	129800/129800	---M--	200	added ('OK')	image/png	etag:%225a473815-1fb08%22	https://www.qiniu.com/assets/icon-security-1415ea16fe91c2f28fbf654fbd2fefcb2d1c070d653251ac803ead26818f8892.png	D:/test--vm/web/www.qiniu.com/assets/icon-security-1415ea16fe91c2f28fbf654fbd2fefcb2d1c070d653251ac803ead26818f8892.png	(from https://www.qiniu.com/)
08:55:55	39052/39052	---MCZ	200	added ('OK')	text/html	etag:W/%22d8debd5e5dd223bfa3aa5fef97561750%22	https://www.qiniu.com/resources/plup	D:/test--vm/web/www.qiniu.com/resources/plup.html	(from https://www.qiniu.com/)
08:55:55	350812/350812	---M--	200	added ('OK')	image/png	etag:%225a55c575-55a5c%22	https://www.qiniu.com/assets/banner/banner-duanshipin-right-zh-58b3add247af8e38577b1fc0048e65cc15ac974bea8d9efdb66105c679f50e5a.png	D:/test--vm/web/www.qiniu.com/assets/banner/banner-duanshipin-right-zh-58b3add247af8e38577b1fc0048e65cc15ac974bea8d9efdb66105c679f50e5a.png	(from https://www.qiniu.com/)
08:55:55	26329/26329	---M--	200	added ('OK')	image/png	etag:%225ac1fc9d-66d9%22	https://www.qiniu.com/assets/wenzi-aichuangxinfuchijihua-b166e0f85340cd768be7fca9237a3aade640f12a747b5ac987b6a793e705bee1.png	D:/test--vm/web/www.qiniu.com/assets/wenzi-aichuangxinfuchijihua-b166e0f85340cd768be7fca9237a3aade640f12a747b5ac987b6a793e705bee1.png	(from https://www.qiniu.com/)
08:55:56	70721/70721	---M--	200	added ('OK')	image/png	etag:%225a3c9967-11441%22	https://www.qiniu.com/assets/player/banner-right-d44d7c674606255aae5234eb408887b53265ad88acf6a5c773e57939278f6840.png	D:/test--vm/web/www.qiniu.com/assets/player/banner-right-d44d7c674606255aae5234eb408887b53265ad88acf6a5c773e57939278f6840.png	(from https://www.qiniu.com/)
08:55:56	1017/1017	---M--	200	added ('OK')	image/png	etag:%225971af40-3f9%22	https://www.qiniu.com/assets/icon-massstorage@2x-e76217a8daa1c84427de719c29b0d50aa693c380e32b085e73421715be9ab4e7.png	D:/test--vm/web/www.qiniu.com/assets/icon-massstorage@2x-e76217a8daa1c84427de719c29b0d50aa693c380e32b085e73421715be9ab4e7.png	(from https://www.qiniu.com/)
08:55:56	6105/6105	---M--	200	added ('OK')	image/png	etag:%225971af40-17d9%22	https://www.qiniu.com/assets/icon-num@2x-1ce865341f8a2e0d2e31de027adc0fa680858e1bb889749b15533edc4340152d.png	D:/test--vm/web/www.qiniu.com/assets/icon-num@2x-1ce865341f8a2e0d2e31de027adc0fa680858e1bb889749b15533edc4340152d.png	(from https://www.qiniu.com/)
08:55:56	10278/10278	---M--	200	added ('OK')	image/png	etag:%225971af41-2826%22	https://www.qiniu.com/assets/icon-accelerate@2x-b363f024eb5a2d263d0909eab8ad231e735bd17e1da14cfd8fa6ff7f820973cb.png	D:/test--vm/web/www.qiniu.com/assets/icon-accelerate@2x-b363f024eb5a2d263d0909eab8ad231e735bd17e1da14cfd8fa6ff7f820973cb.png	(from https://www.qiniu.com/)
08:55:56	7657/7657	---M--	200	added ('OK')	image/png	etag:%225971af41-1de9%22	https://www.qiniu.com/assets/icon-controllale@2x-47c22ae3192d5b1a26f8ccb4852d67ea8a1d10d5ab357bda51959edabdab1237.png	D:/test--vm/web/www.qiniu.com/assets/icon-controllale@2x-47c22ae3192d5b1a26f8ccb4852d67ea8a1d10d5ab357bda51959edabdab1237.png	(from https://www.qiniu.com/)
08:55:57	42434/42434	---MCZ	200	added ('OK')	text/html	etag:W/%22c4a746d939748568509ac2b0de9a4717%22	https://www.qiniu.com/products/vance	D:/test--vm/web/www.qiniu.com/products/vance.html	(from https://www.qiniu.com/)
08:55:57	7150/7150	---M--	200	added ('OK')	image/png	etag:%225971af40-1bee%22	https://www.qiniu.com/assets/icon-fast@2x-3c12bbd3a0cc5ae6117096bf13ad59033a855204368a01d534d136ddff1516a2.png	D:/test--vm/web/www.qiniu.com/assets/icon-fast@2x-3c12bbd3a0cc5ae6117096bf13ad59033a855204368a01d534d136ddff1516a2.png	(from https://www.qiniu.com/)
08:55:57	9369/9369	---M--	200	added ('OK')	image/png	etag:%225971af41-2499%22	https://www.qiniu.com/assets/icon-productivity@2x-5a2deeabf3c0cc2cdf420baa8d65f08848520129cf458d58c8881611a197e95f.png	D:/test--vm/web/www.qiniu.com/assets/icon-productivity@2x-5a2deeabf3c0cc2cdf420baa8d65f08848520129cf458d58c8881611a197e95f.png	(from https://www.qiniu.com/)
08:55:57	8340/8340	---M--	200	added ('OK')	image/png	etag:%225971af40-2094%22	https://www.qiniu.com/assets/icon-lowcost@2x-0dc1cb50b8ddb197e04c1671441356926a4c0ade280340d6e14d9aa344ba56db.png	D:/test--vm/web/www.qiniu.com/assets/icon-lowcost@2x-0dc1cb50b8ddb197e04c1671441356926a4c0ade280340d6e14d9aa344ba56db.png	(from https://www.qiniu.com/)
08:55:57	6003/6003	---M--	200	added ('OK')	image/png	etag:%225971af41-1773%22	https://www.qiniu.com/assets/icon-controllable@2x-f7904bd8c98a57847a23fed95df40f88f35dbb400a60f4a2dbe7d4e371518fe8.png	D:/test--vm/web/www.qiniu.com/assets/icon-controllable@2x-f7904bd8c98a57847a23fed95df40f88f35dbb400a60f4a2dbe7d4e371518fe8.png	(from https://www.qiniu.com/)
08:55:58	43427/43427	---MCZ	200	added ('OK')	text/html	etag:W/%22f30ebfad4df9b2aab225049d4a84b5a9%22	https://www.qiniu.com/news	D:/test--vm/web/www.qiniu.com/news.html	(from https://www.qiniu.com/)
08:55:58	39117/39117	---MCZ	200	added ('OK')	text/html	etag:W/%22a09667f3a86a10d966548a94ad776732%22	https://www.qiniu.com/product_news	D:/test--vm/web/www.qiniu.com/product_news.html	(from https://www.qiniu.com/)
08:55:58	43584/43584	---MCZ	200	added ('OK')	text/html	etag:W/%220c50fda36c5ad9d9e8ef7c823c23854d%22	https://www.qiniu.com/welfares	D:/test--vm/web/www.qiniu.com/welfares.html	(from https://www.qiniu.com/)
08:55:58	2588/2588	---M--	200	added ('OK')	image/png	etag:%225971af41-a1c%22	https://www.qiniu.com/assets/icon-sevice@2x-21342418ba5b3d3a9ba87d3ef1df87fabd3a1c59a9e76a8b71df63efdbfbfef1.png	D:/test--vm/web/www.qiniu.com/assets/icon-sevice@2x-21342418ba5b3d3a9ba87d3ef1df87fabd3a1c59a9e76a8b71df63efdbfbfef1.png	(from https://www.qiniu.com/)
08:55:59	1203/1203	---M--	200	added ('OK')	image/png	etag:%225979a151-4b3%22	https://www.qiniu.com/assets/close-c80c279cfed4ad83fa45163d69624d1cfacc5a42b9338006dd1a26e4730e5e1e.png	D:/test--vm/web/www.qiniu.com/assets/close-c80c279cfed4ad83fa45163d69624d1cfacc5a42b9338006dd1a26e4730e5e1e.png	(from https://www.qiniu.com/)
08:55:59	44108/44108	---MCZ	200	added ('OK')	text/html	etag:W/%225ed7a4ef7a00a84783296bb036c1adb9%22	https://www.qiniu.com/events	D:/test--vm/web/www.qiniu.com/events.html	(from https://www.qiniu.com/)
08:56:00	58730/58730	---MCZ	200	added ('OK')	text/html	etag:W/%2254fbc51a05cb2101c69edc125f29e7f6%22	https://www.qiniu.com/case	D:/test--vm/web/www.qiniu.com/case.html	(from https://www.qiniu.com/)
08:56:00	59353/59353	---MCZ	200	added ('OK')	text/html	etag:W/%22d1315ea7490a0c4bd2ea6082b36086dc%22	https://www.qiniu.com/cooperations	D:/test--vm/web/www.qiniu.com/cooperations.html	(from https://www.qiniu.com/)
08:56:00	37730/37730	---MCZ	200	added ('OK')	text/html	etag:W/%2293865a1350f4d6c9ba6c99c051cd82cd%22	https://www.qiniu.com/contact	D:/test--vm/web/www.qiniu.com/contact.html	(from https://www.qiniu.com/)
08:56:00	1517/1517	---M--	200	added ('OK')	image/png	etag:%225971af41-5ed%22	https://www.qiniu.com/assets/logo-b5caafe0363dace7b5c0a00be38a4829444918c4322a6168714522ee19dcb1c1.png	D:/test--vm/web/www.qiniu.com/assets/logo-b5caafe0363dace7b5c0a00be38a4829444918c4322a6168714522ee19dcb1c1.png	(from https://www.qiniu.com/)
08:56:00	8174/8174	---M--	200	added ('OK')	image/png	etag:%2259648f6c-1fee%22	https://www.qiniu.com/assets/weixin-qrcode-e4ddfa8a1a16b96c60e4b671b676dfd168ab4f91b5a700a755dde294347fc0f0.png	D:/test--vm/web/www.qiniu.com/assets/weixin-qrcode-e4ddfa8a1a16b96c60e4b671b676dfd168ab4f91b5a700a755dde294347fc0f0.png	(from https://www.qiniu.com/)
08:56:01	108728/108728	---MCZ	200	added ('OK')	text/html	etag:W/%2236a1216735e33dc5129bcc15d3c11b00%22	https://www.qiniu.com/user-agreement	D:/test--vm/web/www.qiniu.com/user-agreement.html	(from https://www.qiniu.com/)
08:56:01	108695/108695	---MCZ	200	added ('OK')	text/html	etag:W/%2267794d971e377ca22654276d2e69b8b9%22	https://www.qiniu.com/sla-kodo	D:/test--vm/web/www.qiniu.com/sla-kodo.html	(from https://www.qiniu.com/)
08:56:02	35943/35943	---MC-	200	added ('OK')	text/javascript	date:Mon,%2013%20Nov%202017%2020:19:12%20GMT	https://www.google-analytics.com/analytics.js	D:/test--vm/web/www.google-analytics.com/analytics.js	(from https://www.qiniu.com/)
08:56:02	25996/25996	---M-Z	200	added ('OK')	application/javascript	etag:079a97b83cf5d86a36a8c408ef755fe3	https://hm.baidu.com/hm.js?204fcf6777f8efa834fe7c45a2336bf1	D:/test--vm/web/hm.baidu.com/hm43fc.js	(from https://www.qiniu.com/)
08:56:03	36509/36509	---MCZ	200	added ('OK')	application/javascript	etag:%22Fox7alGDJxmZO4sz6NuXqGTYr_2B.gz%22	https://mars-assets.qnssl.com/stalker.js	D:/test--vm/web/mars-assets.qnssl.com/stalker.js_;%20filename_=utf-8'%20'stalker.js	(from https://www.qiniu.com/)
08:56:03	4178/4178	---M--	200	added ('OK')	image/gif	etag:%2259649046-1052%22	https://www.qiniu.com/assets/slick/ajax-loader-e7b44c86b050fca766a96ddac2d0932af0126da6f2305280342d909168dcce6b.gif	D:/test--vm/web/www.qiniu.com/assets/slick/ajax-loader-e7b44c86b050fca766a96ddac2d0932af0126da6f2305280342d909168dcce6b.gif	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:03	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259649046-800%22	https://www.qiniu.com/assets/slick-06d80cf01250132fd1068701108453feee68854b750d22c344ffc0de395e1dcb.eot	D:/test--vm/web/www.qiniu.com/assets/slick-06d80cf01250132fd1068701108453feee68854b750d22c344ffc0de395e1dcb.eot	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:03	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259649046-800%22	https://www.qiniu.com/assets/slick-06d80cf01250132fd1068701108453feee68854b750d22c344ffc0de395e1dcb.eot?	D:/test--vm/web/www.qiniu.com/assets/slick-06d80cf01250132fd1068701108453feee68854b750d22c344ffc0de395e1dcbd41d.eot	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:04	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%2259649038-564%22	https://www.qiniu.com/assets/slick-26726bac4060abb1226e6ceebc1336e84930fe7a7af1b3895a109d067f5b5dcc.woff	D:/test--vm/web/www.qiniu.com/assets/slick-26726bac4060abb1226e6ceebc1336e84930fe7a7af1b3895a109d067f5b5dcc.woff	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:04	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%2259649038-764%22	https://www.qiniu.com/assets/slick-37bc99cfdbbc046193a26396787374d00e7b10d3a758a36045c07bd8886360d2.ttf	D:/test--vm/web/www.qiniu.com/assets/slick-37bc99cfdbbc046193a26396787374d00e7b10d3a758a36045c07bd8886360d2.ttf	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:04	2166/2166	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259649038-876%22	https://www.qiniu.com/assets/slick-8ca11b5fcbff92ee6378017cf6832dddfa745253202d7c8d01f42d5d17c4cb5c.svg	D:/test--vm/web/www.qiniu.com/assets/slick-8ca11b5fcbff92ee6378017cf6832dddfa745253202d7c8d01f42d5d17c4cb5c.svg	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:05	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259649031-4e9f%22	https://www.qiniu.com/assets/bootstrap/glyphicons-halflings-regular-13634da87d9e23f8c3ed9108ce1724d183a39ad072e73e1b3d8cbf646d2d0407.eot	D:/test--vm/web/www.qiniu.com/assets/bootstrap/glyphicons-halflings-regular-13634da87d9e23f8c3ed9108ce1724d183a39ad072e73e1b3d8cbf646d2d0407.eot	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:05	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2259649031-4e9f%22	https://www.qiniu.com/assets/bootstrap/glyphicons-halflings-regular-13634da87d9e23f8c3ed9108ce1724d183a39ad072e73e1b3d8cbf646d2d0407.eot?	D:/test--vm/web/www.qiniu.com/assets/bootstrap/glyphicons-halflings-regular-13634da87d9e23f8c3ed9108ce1724d183a39ad072e73e1b3d8cbf646d2d0407d41d.eot	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:08	18028/18028	---M--	200	added ('OK')	application/octet-stream	etag:%2259649031-466c%22	https://www.qiniu.com/assets/bootstrap/glyphicons-halflings-regular-fe185d11a49676890d47bb783312a0cda5a44c4039214094e7957b4c040ef11c.woff2	D:/test--vm/web/www.qiniu.com/assets/bootstrap/glyphicons-halflings-regular-fe185d11a49676890d47bb783312a0cda5a44c4039214094e7957b4c040ef11c.woff2	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:08	23424/23424	---M--	200	added ('OK')	application/font-woff	etag:%225964903e-5b80%22	https://www.qiniu.com/assets/bootstrap/glyphicons-halflings-regular-a26394f7ede100ca118eff2eda08596275a9839b959c226e15439557a5a80742.woff	D:/test--vm/web/www.qiniu.com/assets/bootstrap/glyphicons-halflings-regular-a26394f7ede100ca118eff2eda08596275a9839b959c226e15439557a5a80742.woff	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:08	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%225964903e-b15c%22	https://www.qiniu.com/assets/bootstrap/glyphicons-halflings-regular-e395044093757d82afcb138957d06a1ea9361bdcf0b442d06a18a8051af57456.ttf	D:/test--vm/web/www.qiniu.com/assets/bootstrap/glyphicons-halflings-regular-e395044093757d82afcb138957d06a1ea9361bdcf0b442d06a18a8051af57456.ttf	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:08	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225964903e-1a8c2%22	https://www.qiniu.com/assets/bootstrap/glyphicons-halflings-regular-42f60659d265c1a3c30f9fa42abcbb56bd4a53af4d83d316d6dd7a36903c43e5.svg	D:/test--vm/web/www.qiniu.com/assets/bootstrap/glyphicons-halflings-regular-42f60659d265c1a3c30f9fa42abcbb56bd4a53af4d83d316d6dd7a36903c43e5.svg	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:09	535/535	---M--	200	added ('OK')	image/png	etag:%225971af42-217%22	https://www.qiniu.com/assets/menuicon-duixiangcunchu@2x-81aafe89655ebedcddea5da677273be8ba4a5d28bdb0c55e306828f654e1e6f7.png	D:/test--vm/web/www.qiniu.com/assets/menuicon-duixiangcunchu@2x-81aafe89655ebedcddea5da677273be8ba4a5d28bdb0c55e306828f654e1e6f7.png	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:09	216772/216772	---M--	200	added ('OK')	image/jpeg	etag:%225abb5412-34ec4%22	https://www.qiniu.com/assets/niuday/bottom-bg-7767f6d3c95a494680b53043b53156ba71a54ce26280297b0f7197ae5ee4b1f2.jpg	D:/test--vm/web/www.qiniu.com/assets/niuday/bottom-bg-7767f6d3c95a494680b53043b53156ba71a54ce26280297b0f7197ae5ee4b1f2.jpg	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:09	719/719	---M--	200	added ('OK')	image/png	etag:%225971af42-2cf%22	https://www.qiniu.com/assets/menuicon-rongheyouzhijiedian@2x-58da12206918963242b9fd27e9999b9aa8f8a0fa5e700c83fba2bc9e54a36bfd.png	D:/test--vm/web/www.qiniu.com/assets/menuicon-rongheyouzhijiedian@2x-58da12206918963242b9fd27e9999b9aa8f8a0fa5e700c83fba2bc9e54a36bfd.png	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:09	655/655	---M--	200	added ('OK')	image/png	etag:%225971af42-28f%22	https://www.qiniu.com/assets/menuicon-rongqifuwu@2x-38e48f39c797b11f22aba8c7be9eea1c9086fd9c87e3b4391f3045dafecf6f75.png	D:/test--vm/web/www.qiniu.com/assets/menuicon-rongqifuwu@2x-38e48f39c797b11f22aba8c7be9eea1c9086fd9c87e3b4391f3045dafecf6f75.png	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:09	383/383	---M--	200	added ('OK')	image/png	etag:%225971af41-17f%22	https://www.qiniu.com/assets/menuicon-jiqixuexi@2x-36a27b10763467dd0f3d759a3303515dd6a5a929d2c72872c2ca99538ee5885f.png	D:/test--vm/web/www.qiniu.com/assets/menuicon-jiqixuexi@2x-36a27b10763467dd0f3d759a3303515dd6a5a929d2c72872c2ca99538ee5885f.png	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
08:56:09	290/290	---M--	200	added ('OK')	image/png	etag:%225971af42-122%22	https://www.qiniu.com/assets/menuicon-dashuju@2x-af6e9fff15935f7c6954eb9af0b1ca0ef1275937fa34d435cf04a6402e1e5ae5.png	D:/test--vm/web/www.qiniu.com/assets/menuicon-dashuju@2x-af6e9fff15935f7c6954eb9af0b1ca0ef1275937fa34d435cf04a6402e1e5ae5.png	(from https://www.qiniu.com/assets/application-b8831c0d151f8e003b785d80784434512b194427cfc9668cd8d55449d6b622a9.css)
